time,lat,lon,depth,time_out,Lat_out,Long_out,pres,temp,salt,lt1,lt2,lt3,dark,t0,pp,Cruise_ID,niskin_flag,UNOLS
2018-04-14T07:00:00.000Z,31.669,-64.172,142,2018-04-14T07:52,31.671,-64.188,143,19.227,36.626,1.48,0.65,2.31,1.33,1.63,0.15,1034600515,2,AE1810
2018-04-26T06:57:00.000Z,31.666,-64.164,3,2018-04-26T07:55,31.665,-64.151,3,20.974,36.796,6.2,8.09,6.85,2.29,5.37,4.76,2034601201,2,AE1811
2018-04-26T06:57:00.000Z,31.666,-64.164,18.3,2018-04-26T07:55,31.665,-64.151,18.4,20.98,36.796,8.39,11.84,9.2,2.49,6.65,7.32,2034601203,2,AE1811
2018-04-26T06:57:00.000Z,31.666,-64.164,39.1,2018-04-26T07:55,31.665,-64.151,39.4,20.981,36.796,6.38,6.52,6.16,2.76,7.82,3.59,2034601205,2,AE1811
2018-04-26T06:57:00.000Z,31.666,-64.164,60.2,2018-04-26T07:55,31.665,-64.151,60.6,20.346,36.766,6.84,4.75,8.35,2.12,1.34,4.53,2034601207,2,AE1811
2018-04-26T06:57:00.000Z,31.666,-64.164,79,2018-04-26T07:55,31.665,-64.151,79.6,19.97,36.766,4.24,7.55,4.75,1.64,1.7,3.87,2034601209,2,AE1811
2018-04-26T06:57:00.000Z,31.666,-64.164,101.6,2018-04-26T07:55,31.665,-64.151,102.4,19.93,36.772,2.66,2.74,2.71,3.81,5.38,-1.11,2034601211,2,AE1811
2018-04-26T06:57:00.000Z,31.666,-64.164,119.5,2018-04-26T07:55,31.665,-64.151,120.3,19.893,36.769,1.07,0.87,2.19,1.02,1.32,0.36,2034601213,2,AE1811
2018-04-26T06:57:00.000Z,31.666,-64.164,142,2018-04-26T07:55,31.665,-64.151,143,19.88,36.768,0.87,1.37,1.12,1.14,1.29,-0.02,2034601215,2,AE1811
2018-05-24T06:48:00.000Z,31.668,-64.165,4.4,2018-05-24T07:31,31.664,-64.149,4.5,24.682,36.721,6.2,5.39,5.43,1.94,0.94,3.73,1034701001,2,AE1814
2018-05-24T06:48:00.000Z,31.668,-64.165,20.3,2018-05-24T07:31,31.664,-64.149,20.5,22.447,36.664,4.99,4.89,4.34,0.84,0.92,3.9,1034701003,2,AE1814
2018-05-24T06:48:00.000Z,31.668,-64.165,40.1,2018-05-24T07:31,31.664,-64.149,40.4,20.776,36.719,0.77,0.62,3.94,4.89,3.5,-3.11,1034701005,2,AE1814
2018-05-24T06:48:00.000Z,31.668,-64.165,60,2018-05-24T07:31,31.664,-64.149,60.4,20.202,36.718,0.7,1.02,3.42,3.67,2.68,-1.96,1034701007,2,AE1814
2018-05-24T06:48:00.000Z,31.668,-64.165,80.2,2018-05-24T07:31,31.664,-64.149,80.8,19.923,36.715,2.88,2.91,4.08,1.02,0.67,2.27,1034701009,2,AE1814
2018-05-24T06:48:00.000Z,31.668,-64.165,100.5,2018-05-24T07:31,31.664,-64.149,101.2,19.677,36.708,2.19,2.34,1.96,0.67,0.67,1.49,1034701011,2,AE1814
2018-05-24T06:48:00.000Z,31.668,-64.165,120.9,2018-05-24T07:31,31.664,-64.149,121.8,19.507,36.69,0.77,1.07,0.89,0.6,0.67,0.31,1034701013,2,AE1814
2018-05-24T06:48:00.000Z,31.668,-64.165,141.3,2018-05-24T07:31,31.664,-64.149,142.3,19.451,36.688,0.87,1.29,0.77,0.62,0.92,0.36,1034701015,2,AE1814
2018-06-15T06:30:00.000Z,31.667,-64.166,3.7,2018-06-15T07:22,31.66,-64.152,3.8,25.431,36.574,5.61,4.88,5.81,0.82,0.99,4.61,1034801201,2,AE1817
2018-06-15T06:30:00.000Z,31.667,-64.166,20,2018-06-15T07:22,31.66,-64.152,20.1,25.424,36.573,7.82,5.7,5.04,0.81,0.64,5.38,1034801203,2,AE1817
2018-06-15T06:30:00.000Z,31.667,-64.166,39.8,2018-06-15T07:22,31.66,-64.152,40.1,22.533,36.624,4.72,5.32,5.83,0.86,0.59,4.43,1034801205,2,AE1817
2018-06-15T06:30:00.000Z,31.667,-64.166,59.9,2018-06-15T07:22,31.66,-64.152,60.3,20.995,36.648,4.05,4.05,4.64,0.72,0.81,3.53,1034801207,2,AE1817
2018-06-15T06:30:00.000Z,31.667,-64.166,79.5,2018-06-15T07:22,31.66,-64.152,80.1,20.355,36.723,6.72,4.73,6.74,0.79,0.74,5.27,1034801209,2,AE1817
2018-06-15T06:30:00.000Z,31.667,-64.166,99.7,2018-06-15T07:22,31.66,-64.152,100.4,19.972,36.728,2.13,2.47,2.3,0.74,0.59,1.56,1034801211,2,AE1817
2018-06-15T06:30:00.000Z,31.667,-64.166,123,2018-06-15T07:22,31.66,-64.152,123.9,19.761,36.715,1.14,0.99,1.01,0.77,0.69,0.28,1034801213,2,AE1817
2018-06-15T06:30:00.000Z,31.667,-64.166,143.3,2018-06-15T07:22,31.66,-64.152,144.4,19.534,36.684,3.26,0.74,0.89,0.67,0.64,0.96,1034801215,2,AE1817
2018-07-21T06:35:00.000Z,31.666,-64.163,3.7,2018-07-21T07:28,31.664,-64.163,3.8,27.033,36.466,4.78,4.9,4.43,1.68,1.7,3.02,1034901601,2,AE1820
2018-07-21T06:35:00.000Z,31.666,-64.163,19.8,2018-07-21T07:28,31.664,-64.163,19.9,26.918,36.54,5.1,4.88,5.58,2.58,2.05,2.61,1034901603,2,AE1820
2018-07-21T06:35:00.000Z,31.666,-64.163,40.2,2018-07-21T07:28,31.664,-64.163,40.5,22.926,36.719,4.35,4.73,4.68,3.68,1.83,0.91,1034901605,2,AE1820
2018-07-21T06:35:00.000Z,31.666,-64.163,59.8,2018-07-21T07:28,31.664,-64.163,60.3,21.243,36.742,3.73,4.63,3.98,1.53,2.25,2.58,1034901607,2,AE1820
2018-07-21T06:35:00.000Z,31.666,-64.163,80.3,2018-07-21T07:28,31.664,-64.163,80.9,20.501,36.728,3,4.33,3.43,1.83,1.28,1.76,1034901609,2,AE1820
2018-07-21T06:35:00.000Z,31.666,-64.163,99.8,2018-07-21T07:28,31.664,-64.163,100.5,20.117,36.713,3.18,2.4,2.78,1.35,1.45,1.44,1034901611,2,AE1820
2018-07-21T06:35:00.000Z,31.666,-64.163,119.4,2018-07-21T07:28,31.664,-64.163,120.3,19.627,36.689,1.35,1.5,2.33,2.5,1.75,-0.77,1034901613,2,AE1820
2018-07-21T06:35:00.000Z,31.666,-64.163,140.4,2018-07-21T07:28,31.664,-64.163,141.4,19.385,36.668,1.13,0.93,1.5,1.1,1.63,0.09,1034901615,2,AE1820
2018-08-14T06:35:00.000Z,31.665,-64.162,4.1,2018-08-14T07:25,31.661,-64.152,4.2,28.284,36.56,6.56,6.07,5.72,1.53,1.66,4.59,1035001001,2,AE1822
2018-08-14T06:35:00.000Z,31.665,-64.162,20.2,2018-08-14T07:25,31.661,-64.152,20.4,28.17,36.656,6.04,6.17,5.87,1.63,1.63,4.4,1035001003,2,AE1822
2018-08-14T06:35:00.000Z,31.665,-64.162,39.3,2018-08-14T07:25,31.661,-64.152,39.6,27.28,36.594,4.77,9.23,5.1,2.07,1.43,4.3,1035001005,2,AE1822
2018-08-14T06:35:00.000Z,31.665,-64.162,60.5,2018-08-14T07:25,31.661,-64.152,60.9,23.927,36.711,6.66,5.46,5.36,1.89,2.47,3.94,1035001007,2,AE1822
2018-08-14T06:35:00.000Z,31.665,-64.162,79.5,2018-08-14T07:25,31.661,-64.152,80.1,21.953,36.739,4.23,3.22,3.24,1.27,2.88,2.29,1035001009,2,AE1822
2018-08-14T06:35:00.000Z,31.665,-64.162,99.9,2018-08-14T07:25,31.661,-64.152,100.6,21.059,36.737,2.32,2.55,3.93,1.15,2.22,1.78,1035001011,2,AE1822
2018-08-14T06:35:00.000Z,31.665,-64.162,119.8,2018-08-14T07:25,31.661,-64.152,120.7,20.328,36.727,1.78,2.4,2.01,1.25,5.15,0.81,1035001013,2,AE1822
2018-08-14T06:35:00.000Z,31.665,-64.162,140.5,2018-08-14T07:25,31.661,-64.152,141.5,19.767,36.708,1.22,3.44,2.35,1.27,1.5,1.07,1035001015,2,AE1822
2018-09-12T06:40:00.000Z,31.667,-64.167,4.9,2018-09-12T07:35,31.667,-64.156,5,28.671,36.574,8.09,7.31,9.94,2.45,2.21,6,1035101101,2,AE1825
2018-09-12T06:40:00.000Z,31.667,-64.167,18.8,2018-09-12T07:35,31.667,-64.156,18.9,28.676,36.574,6.06,6.16,6.68,2.03,4.27,4.27,1035101103,2,AE1825
2018-09-12T06:40:00.000Z,31.667,-64.167,39.3,2018-09-12T07:35,31.667,-64.156,39.6,24.697,36.687,10.05,9.48,7.94,4.44,5.85,4.72,1035101105,2,AE1825
2018-09-12T06:40:00.000Z,31.667,-64.167,59.3,2018-09-12T07:35,31.667,-64.156,59.7,22.667,36.802,9.69,8.36,8.44,3.15,4.59,5.68,1035101107,2,AE1825
2018-09-12T06:40:00.000Z,31.667,-64.167,79.4,2018-09-12T07:35,31.667,-64.156,80,21.57,36.788,6.31,5.11,5.67,2.87,2.1,2.83,1035101109,2,AE1825
2018-09-12T06:40:00.000Z,31.667,-64.167,98.6,2018-09-12T07:35,31.667,-64.156,99.3,20.621,36.772,5.74,6.19,6.02,2.41,2.87,3.57,1035101111,2,AE1825
2018-09-12T06:40:00.000Z,31.667,-64.167,119.8,2018-09-12T07:35,31.667,-64.156,120.6,19.87,36.694,,3.29,3.78,3.15,4.34,0.39,1035101113,2,AE1825
2018-09-12T06:40:00.000Z,31.667,-64.167,139.7,2018-09-12T07:35,31.667,-64.156,140.7,19.594,36.676,3.04,2.7,3.47,2.56,3.15,0.51,1035101115,2,AE1825
2018-10-21T06:40:00.000Z,31.669,-64.165,2.8,2018-10-21T07:20,31.673,-64.156,2.8,26.01,36.918,22.63,20.86,27.94,22.98,12.22,0.83,1035201501,2,AE1829
2018-10-21T06:40:00.000Z,31.669,-64.165,18,2018-10-21T07:20,31.673,-64.156,18.2,26.026,36.917,12.01,10.24,13.42,7.34,6.84,4.55,1035201503,2,AE1829
2018-10-21T06:40:00.000Z,31.669,-64.165,37.4,2018-10-21T07:20,31.673,-64.156,37.7,26.03,36.916,9.56,8.58,11.05,6.8,11.44,2.93,1035201505,2,AE1829
2018-10-21T06:40:00.000Z,31.669,-64.165,57.2,2018-10-21T07:20,31.673,-64.156,57.6,25.987,36.913,9.96,8.59,7.86,7.38,11.23,1.42,1035201507,2,AE1829
2018-10-21T06:40:00.000Z,31.669,-64.165,77.7,2018-10-21T07:20,31.673,-64.156,78.3,22.556,36.813,9.54,9,9.79,9.36,9.33,0.08,1035201509,2,AE1829
2018-10-21T06:40:00.000Z,31.669,-64.165,96.4,2018-10-21T07:20,31.673,-64.156,97.1,21.782,36.83,15.02,12.1,15.51,7.74,5.99,6.47,1035201511,2,AE1829
2018-10-21T06:40:00.000Z,31.669,-64.165,118.1,2018-10-21T07:20,31.673,-64.156,119,20.98,36.802,9.69,6.98,7.89,5.96,7.04,2.23,1035201513,2,AE1829
2018-10-21T06:40:00.000Z,31.669,-64.165,138.2,2018-10-21T07:20,31.673,-64.156,139.2,20.289,36.746,8.34,6.32,9.9,5.69,7.77,2.5,1035201515,2,AE1829
2018-11-07T07:35:00.000Z,31.665,-64.166,3.4,2018-11-07T08:21,31.663,-64.162,3.4,24.107,36.716,11.68,10.67,10.46,8.38,8.49,2.56,1035301101,2,AE1831
2018-11-07T07:35:00.000Z,31.665,-64.166,17,2018-11-07T08:21,31.663,-64.162,17.1,24.103,36.713,9.84,11.8,9.11,7.51,7.33,2.74,1035301103,2,AE1831
2018-11-07T07:35:00.000Z,31.665,-64.166,36.7,2018-11-07T08:21,31.663,-64.162,36.9,23.902,36.684,9.19,8.92,9.54,6.24,9.08,2.98,1035301105,2,AE1831
2018-11-07T07:35:00.000Z,31.665,-64.166,57.3,2018-11-07T08:21,31.663,-64.162,57.7,22.533,36.739,14.55,15.58,14.05,7.01,7.74,7.72,1035301107,2,AE1831
2018-11-07T07:35:00.000Z,31.665,-64.166,77.1,2018-11-07T08:21,31.663,-64.162,77.6,21.72,36.772,7.29,6.89,5.87,5.48,7.04,1.2,1035301110,2,AE1831
2018-11-07T07:35:00.000Z,31.665,-64.166,96.4,2018-11-07T08:21,31.663,-64.162,97.1,20.917,36.749,7.3,8.02,13.15,6.13,8.32,3.36,1035301112,2,AE1831
2018-11-07T07:35:00.000Z,31.665,-64.166,116.9,2018-11-07T08:21,31.663,-64.162,117.7,20.198,36.718,7.88,8.1,6.86,6.57,7.59,1.04,1035301114,2,AE1831
2018-11-07T07:35:00.000Z,31.665,-64.166,137.7,2018-11-07T08:21,31.663,-64.162,138.7,19.816,36.696,8.31,6.93,6.28,8.86,8.35,-1.69,1035301116,2,AE1831
2018-12-15T07:36:00.000Z,31.667,-64.166,2.2,2018-12-15T08:19,31.667,-64.157,2.2,22.508,36.751,11.79,10.61,11.14,6.5,10.33,4.68,1035401301,2,AE1836
2018-12-15T07:36:00.000Z,31.667,-64.166,20.3,2018-12-15T08:19,31.667,-64.157,20.5,22.538,36.752,10.4,9.83,11.84,8.72,7.97,1.97,1035401303,2,AE1836
2018-12-15T07:36:00.000Z,31.667,-64.166,39.2,2018-12-15T08:19,31.667,-64.157,39.5,22.321,36.801,9.56,8.7,8.34,7.52,8.31,1.35,1035401305,2,AE1836
2018-12-15T07:36:00.000Z,31.667,-64.166,58.9,2018-12-15T08:19,31.667,-64.157,59.3,22.147,36.795,9.72,8.32,9.15,9.36,10.08,-0.3,1035401307,2,AE1836
2018-12-15T07:36:00.000Z,31.667,-64.166,79.2,2018-12-15T08:19,31.667,-64.157,79.7,22.106,36.794,7.4,8.7,8.47,7.18,9.45,1.01,1035401309,2,AE1836
2018-12-15T07:36:00.000Z,31.667,-64.166,101.1,2018-12-15T08:19,31.667,-64.157,101.8,21.72,36.799,7.26,7.45,7.33,6.99,7.1,0.36,1035401311,2,AE1836
2018-12-15T07:36:00.000Z,31.667,-64.166,119,2018-12-15T08:19,31.667,-64.157,119.8,20.421,36.723,9.68,6.65,6.61,6.88,7.3,0.77,1035401313,2,AE1836
2018-12-15T07:36:00.000Z,31.667,-64.166,140.6,2018-12-15T08:19,31.667,-64.157,141.6,19.868,36.684,10.06,6.12,6.83,8.87,7.38,-1.2,1035401315,2,AE1836
2019-01-12T07:37:00.000Z,31.666,-64.167,3.5,2019-01-12T08:19,31.669,-64.185,3.5,21.223,36.716,25.61,29.04,27.6,18.65,28.01,8.77,1035501001,2,AE1902
2019-01-12T07:37:00.000Z,31.666,-64.167,19.8,2019-01-12T08:19,31.669,-64.185,20,21.228,36.716,25.17,27.86,22.87,19.36,27.52,5.94,1035501003,2,AE1902
2019-01-12T07:37:00.000Z,31.666,-64.167,40.1,2019-01-12T08:19,31.669,-64.185,40.4,21.221,36.715,20.53,22.3,20.83,16.57,23.63,4.65,1035501005,2,AE1902
2019-01-12T07:37:00.000Z,31.666,-64.167,60.3,2019-01-12T08:19,31.669,-64.185,60.7,21.218,36.71,20.03,17.26,17.35,17.87,20.03,0.34,1035501007,2,AE1902
2019-01-12T07:37:00.000Z,31.666,-64.167,79.5,2019-01-12T08:19,31.669,-64.185,80,21.217,36.71,22.55,17.32,23.43,13.4,22.02,7.7,1035501009,2,AE1902
2019-01-12T07:37:00.000Z,31.666,-64.167,100.4,2019-01-12T08:19,31.669,-64.185,101.1,21.218,36.709,20.44,21.62,21.7,16.01,18.23,5.24,1035501011,2,AE1902
2019-01-12T07:37:00.000Z,31.666,-64.167,120.7,2019-01-12T08:19,31.669,-64.185,121.6,21.191,36.703,14.8,15.58,18.04,15.44,17.51,0.7,1035501013,2,AE1902
2019-01-12T07:37:00.000Z,31.666,-64.167,142.5,2019-01-12T08:19,31.669,-64.185,143.6,19.866,36.695,15.86,18.3,22.24,18.66,19.63,0.14,1035501015,2,AE1902
2019-02-18T07:37:00.000Z,31.666,-64.174,3.3,2019-02-18T08:19,31.661,-64.184,3.4,20.115,36.656,27.51,28.01,54.57,15.1,15.92,21.6,1035600901,2,EN629
2019-02-18T07:37:00.000Z,31.666,-64.174,19.7,2019-02-18T08:19,31.661,-64.184,19.9,20.115,36.656,27,18.41,26.09,13.04,12.47,10.79,1035600903,2,EN629
2019-02-18T07:37:00.000Z,31.666,-64.174,39.8,2019-02-18T08:19,31.661,-64.184,40.1,20.102,36.654,23.53,24.56,26.06,14.29,14.81,10.43,1035600905,2,EN629
2019-02-18T07:37:00.000Z,31.666,-64.174,60.3,2019-02-18T08:19,31.661,-64.184,60.8,20.08,36.684,23.94,17.6,20.58,12.88,11.74,7.83,1035600907,2,EN629
2019-02-18T07:37:00.000Z,31.666,-64.174,80.2,2019-02-18T08:19,31.661,-64.184,80.8,20.109,36.708,13.16,12.93,14.24,12.42,4.73,1.02,1035600909,2,EN629
2019-02-18T07:37:00.000Z,31.666,-64.174,99.7,2019-02-18T08:19,31.661,-64.184,100.4,20.049,36.717,16.76,16.25,13.68,15.62,10.49,-0.06,1035600911,2,EN629
2019-02-18T07:37:00.000Z,31.666,-64.174,119.9,2019-02-18T08:19,31.661,-64.184,120.8,19.966,36.703,11.91,18.52,13.22,15.04,5.52,-0.49,1035600913,2,EN629
2019-02-18T07:37:00.000Z,31.666,-64.174,141.8,2019-02-18T08:19,31.661,-64.184,142.9,19.932,36.703,10.09,10.77,13,10.36,3.07,0.93,1035600915,2,EN629
2019-03-12T06:40:00.000Z,31.666,-64.167,3.2,2019-03-12T07:35,31.655,-64.166,3.2,19.971,36.71,,,,,,,1035700801,2,EN631
2019-03-12T06:40:00.000Z,31.666,-64.167,20,2019-03-12T07:35,31.655,-64.166,20.1,19.977,36.71,,,,,,,1035700803,2,EN631
2019-03-12T06:40:00.000Z,31.666,-64.167,40.4,2019-03-12T07:35,31.655,-64.166,40.6,19.965,36.709,,,,,,,1035700805,2,EN631
2019-03-12T06:40:00.000Z,31.666,-64.167,60.1,2019-03-12T07:35,31.655,-64.166,60.5,19.938,36.707,,,,,,,1035700807,2,EN631
2019-03-12T06:40:00.000Z,31.666,-64.167,80.2,2019-03-12T07:35,31.655,-64.166,80.8,19.785,36.694,,,,,,,1035700809,2,EN631
2019-03-12T06:40:00.000Z,31.666,-64.167,100.6,2019-03-12T07:35,31.655,-64.166,101.3,19.78,36.694,,,,,,,1035700811,2,EN631
2019-03-12T06:40:00.000Z,31.666,-64.167,120.6,2019-03-12T07:35,31.655,-64.166,121.4,19.768,36.694,,,,,,,1035700813,2,EN631
2019-03-12T06:40:00.000Z,31.666,-64.167,141.9,2019-03-12T07:35,31.655,-64.166,143,19.762,36.694,,,,,,,1035700815,2,EN631
2019-04-11T06:29:00.000Z,31.666,-64.166,3.7,2019-04-11T07:15,31.658,-64.165,3.7,22.215,36.891,2.85,2.88,2.62,0.86,1.24,1.92,1035801701,2,AE1905
2019-04-11T06:29:00.000Z,31.666,-64.166,20.1,2019-04-11T07:15,31.658,-64.165,20.2,22.218,36.903,3.33,2.96,3.11,0.86,1.24,2.27,1035801703,2,AE1905
2019-04-11T06:29:00.000Z,31.666,-64.166,40.1,2019-04-11T07:15,31.658,-64.165,40.4,22.203,36.904,2.21,2.51,2.51,0.97,0.97,1.44,1035801705,2,AE1905
2019-04-11T06:29:00.000Z,31.666,-64.166,59,2019-04-11T07:15,31.658,-64.165,59.4,21.107,36.769,1.61,1.72,1.95,0.9,1.24,0.86,1035801707,2,AE1905
2019-04-11T06:29:00.000Z,31.666,-64.166,77.8,2019-04-11T07:15,31.658,-64.165,78.4,20.609,36.752,2.66,2.51,2.43,0.82,0.75,1.71,1035801710,2,AE1905
2019-04-11T06:29:00.000Z,31.666,-64.166,100.4,2019-04-11T07:15,31.658,-64.165,101.1,20.016,36.71,1.69,1.72,1.61,0.67,2.58,1,1035801711,2,AE1905
2019-04-11T06:29:00.000Z,31.666,-64.166,118.8,2019-04-11T07:15,31.658,-64.165,119.6,19.894,36.712,0.97,0.94,1.01,0.67,1.54,0.3,1035801713,2,AE1905
2019-04-11T06:29:00.000Z,31.666,-64.166,144.5,2019-04-11T07:15,31.658,-64.165,145.5,19.826,36.707,0.79,0.71,0.82,0.82,0.82,-0.05,1035801715,2,AE1905
2019-04-22T06:35:00.000Z,31.668,-64.17,3.6,2019-04-22T07:21,31.669,-64.161,3.6,21.398,36.786,4.39,4.25,4.14,1.02,1.16,3.24,2035800301,2,AE1906
2019-04-22T06:35:00.000Z,31.668,-64.17,20.2,2019-04-22T07:21,31.669,-64.161,20.4,21.408,36.785,4.32,4.98,6.06,1.38,0.94,3.74,2035800303,2,AE1906
2019-04-22T06:35:00.000Z,31.668,-64.17,41.2,2019-04-22T07:21,31.669,-64.161,41.5,20.599,36.711,5.52,4.87,4.11,1.2,0.76,3.63,2035800305,2,AE1906
2019-04-22T06:35:00.000Z,31.668,-64.17,60,2019-04-22T07:21,31.669,-64.161,60.4,20.22,36.711,4.72,5.41,4.72,1.2,1.02,3.75,2035800307,2,AE1906
2019-04-22T06:35:00.000Z,31.668,-64.17,80.3,2019-04-22T07:21,31.669,-64.161,80.9,19.922,36.708,4.1,4.61,4.11,0.91,0.73,3.36,2035800309,2,AE1906
2019-04-22T06:35:00.000Z,31.668,-64.17,98.3,2019-04-22T07:21,31.669,-64.161,99,19.838,36.705,3.41,3.89,3.82,1.34,1.23,2.37,2035800311,2,AE1906
2019-04-22T06:35:00.000Z,31.668,-64.17,120.7,2019-04-22T07:21,31.669,-64.161,121.5,19.694,36.688,1.71,2,1.38,0.98,1.82,0.72,2035800313,2,AE1906
2019-04-22T06:35:00.000Z,31.668,-64.17,140.9,2019-04-22T07:21,31.669,-64.161,142,19.558,36.676,1.02,1.2,1.6,0.65,0.91,0.62,2035800315,2,AE1906
2019-05-14T06:30:00.000Z,31.672,-64.165,3.5,2019-05-14T07:16,31.673,-64.16,3.5,23.976,37.024,,,,,,,1035901201,2,AE1909
2019-05-14T06:30:00.000Z,31.672,-64.165,20,2019-05-14T07:16,31.673,-64.16,20.2,23.952,37.024,,,,,,,1035901203,2,AE1909
2019-05-14T06:30:00.000Z,31.672,-64.165,39.9,2019-05-14T07:16,31.673,-64.16,40.2,23.237,36.955,,,,,,,1035901205,2,AE1909
2019-05-14T06:30:00.000Z,31.672,-64.165,60.5,2019-05-14T07:16,31.673,-64.16,60.9,22.624,36.929,,,,,,,1035901207,2,AE1909
2019-05-14T06:30:00.000Z,31.672,-64.165,80.7,2019-05-14T07:16,31.673,-64.16,81.3,21.899,36.865,,,,,,,1035901209,2,AE1909
2019-05-14T06:30:00.000Z,31.672,-64.165,100.1,2019-05-14T07:16,31.673,-64.16,100.8,21.209,36.795,,,,,,,1035901211,2,AE1909
2019-05-14T06:30:00.000Z,31.672,-64.165,120.6,2019-05-14T07:16,31.673,-64.16,121.5,20.821,36.775,,,,,,,1035901213,2,AE1909
2019-05-14T06:30:00.000Z,31.672,-64.165,140.8,2019-05-14T07:16,31.673,-64.16,141.8,20.117,36.714,,,,,,,1035901215,2,AE1909
2019-06-08T06:30:00.000Z,31.671,-64.173,3.1,2019-06-08T07:16,31.669,-64.164,3.2,23.668,36.849,4.65,4.58,4.87,1.8,2.31,2.9,1036001201,2,AE1912
2019-06-08T06:30:00.000Z,31.671,-64.173,19.9,2019-06-08T07:16,31.669,-64.164,20,23.673,36.85,6.14,5.92,6.21,3.07,2.09,3.02,1036001203,2,AE1912
2019-06-08T06:30:00.000Z,31.671,-64.173,39.8,2019-06-08T07:16,31.669,-64.164,40.1,22.446,36.83,5.95,6.1,5.56,2.92,2.6,2.95,1036001205,2,AE1912
2019-06-08T06:30:00.000Z,31.671,-64.173,60.4,2019-06-08T07:16,31.669,-64.164,60.8,21.482,36.74,6.21,5.78,5.81,2.27,2.31,3.66,1036001207,2,AE1912
2019-06-08T06:30:00.000Z,31.671,-64.173,81,2019-06-08T07:16,31.669,-64.164,81.6,21.262,36.82,4.22,4.59,4.37,1.62,2.13,2.77,1036001209,2,AE1912
2019-06-08T06:30:00.000Z,31.671,-64.173,101.4,2019-06-08T07:16,31.669,-64.164,102.1,20.655,36.753,5.05,6.64,5.27,2.17,2.42,3.48,1036001211,2,AE1912
2019-06-08T06:30:00.000Z,31.671,-64.173,120.1,2019-06-08T07:16,31.669,-64.164,121,20.132,36.679,3.07,2.85,2.85,2.13,2.02,0.79,1036001213,2,AE1912
2019-06-08T06:30:00.000Z,31.671,-64.173,142.1,2019-06-08T07:16,31.669,-64.164,143.2,19.9,36.68,1.84,1.88,2.09,1.63,2.42,0.31,1036001215,2,AE1912
2019-07-17T06:21:00.000Z,31.667,-64.17,3.3,2019-07-17T07:01,31.672,-64.174,3.3,27.688,36.778,7.36,7.86,7.89,4.71,3.41,2.99,1036101501,2,AE1917
2019-07-17T06:21:00.000Z,31.667,-64.17,19.6,2019-07-17T07:01,31.672,-64.174,19.7,25.72,36.685,10.04,9.93,10.08,5.18,3.83,4.84,1036101503,2,AE1917
2019-07-17T06:21:00.000Z,31.667,-64.17,39.6,2019-07-17T07:01,31.672,-64.174,39.9,21.858,36.691,8.01,8.7,8.59,4.14,3.26,4.29,1036101505,2,AE1917
2019-07-17T06:21:00.000Z,31.667,-64.17,59.1,2019-07-17T07:01,31.672,-64.174,59.5,20.689,36.693,7.36,8.28,8.28,3.64,3.53,4.33,1036101507,2,AE1917
2019-07-17T06:21:00.000Z,31.667,-64.17,79.7,2019-07-17T07:01,31.672,-64.174,80.2,20.131,36.691,7.13,7.05,7.44,4.41,4.1,2.8,1036101509,2,AE1917
2019-07-17T06:21:00.000Z,31.667,-64.17,99.7,2019-07-17T07:01,31.672,-64.174,100.4,19.789,36.687,6.1,6.09,5.71,3.22,4.33,2.75,1036101511,2,AE1917
2019-07-17T06:21:00.000Z,31.667,-64.17,119,2019-07-17T07:01,31.672,-64.174,119.8,19.651,36.686,3.91,3.41,4.22,3.45,2.68,0.4,1036101513,2,AE1917
2019-07-17T06:21:00.000Z,31.667,-64.17,139.6,2019-07-17T07:01,31.672,-64.174,140.6,19.554,36.683,2.72,3.14,2.88,3.64,3.26,-0.73,1036101515,2,AE1917
2019-08-19T07:53:00.000Z,31.666,-64.169,3.9,2019-08-19T08:12,31.663,-64.17,3.9,28.955,36.368,12.25,9.3,9.92,5.73,4.15,4.76,1036201201,2,AE1921
2019-08-19T07:53:00.000Z,31.666,-64.169,19.3,2019-08-19T08:12,31.663,-64.17,19.5,27.973,36.377,9.55,11.08,9.58,5.31,5.06,4.76,1036201203,2,AE1921
2019-08-19T07:53:00.000Z,31.666,-64.169,39,2019-08-19T08:12,31.663,-64.17,39.3,27.207,36.461,9.47,9.29,11,5.15,4.78,4.77,1036201205,2,AE1921
2019-08-19T07:53:00.000Z,31.666,-64.169,59.6,2019-08-19T08:12,31.663,-64.17,60.1,26.536,36.467,9.26,9.51,8.55,4.15,5.94,4.96,1036201207,2,AE1921
2019-08-19T07:53:00.000Z,31.666,-64.169,80.6,2019-08-19T08:12,31.663,-64.17,81.2,24.232,36.686,9.51,10.88,9.05,4.9,4.82,4.91,1036201209,2,AE1921
2019-08-19T07:53:00.000Z,31.666,-64.169,100.1,2019-08-19T08:12,31.663,-64.17,100.8,23.008,36.746,7.18,5.9,5.44,3.74,4.53,2.43,1036201212,2,AE1921
2019-08-19T07:53:00.000Z,31.666,-64.169,119.5,2019-08-19T08:12,31.663,-64.17,120.4,21.931,36.765,3.86,4.36,4.11,3.24,0.83,0.87,1036201213,2,AE1921
2019-08-19T07:53:00.000Z,31.666,-64.169,140.2,2019-08-19T08:12,31.663,-64.17,141.2,21.293,36.757,4.11,4.53,3.9,4.28,4.73,-0.1,1036201215,2,AE1921
