Vessel,Cruise_type,Cruise_num,Cast_type,Cast,Bottle_number,Date,ID,decy,Latitude,Longitude,Depth,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16_Chl,p17_Phae,p18,p19,p20,p21,yyyymmdd,time
R/V Atlantic Explorer,BATS Core,283,CTD cast,8,7,2012-07-13,1028300807,2012.53178,31.627,-64.253,39.4,1,-999,3,0,5,4,23,0,7,0,0,-999,10,64,0,0.078,0.01,0,18,1,3,20120713,1507
R/V Atlantic Explorer,BATS Core,283,CTD cast,8,9,2012-07-13,1028300809,2012.53178,31.627,-64.253,58.3,3,-999,8,5,15,12,37,0,10,0,0,-999,15,137,0,0.156,0,0,30,2,5,20120713,1507
R/V Atlantic Explorer,BATS Core,283,CTD cast,8,11,2012-07-13,1028300811,2012.53178,31.627,-64.253,79.9,66,-999,38,3,49,26,166,6,14,0,0,-999,194,521,46,0.41,0.341,0,91,0,0,20120713,1507
R/V Atlantic Explorer,BATS Core,283,CTD cast,8,15,2012-07-13,1028300815,2012.53178,31.627,-64.253,120.3,7,-999,3,0,16,5,29,0,1,0,0,-999,19,58,2,0.049,0.019,0,1,0,0,20120713,1507
R/V Atlantic Explorer,BATS Core,283,CTD cast,8,17,2012-07-13,1028300817,2012.53178,31.627,-64.253,140.2,2,-999,1,0,8,3,12,0,1,0,0,-999,10,23,1,0.01,0.029,0,0,0,0,20120713,1507
R/V Atlantic Explorer,BATS Core,283,CTD cast,8,19,2012-07-13,1028300819,2012.53178,31.627,-64.253,159.9,0,-999,0,0,1,1,1,0,0,0,0,-999,8,2,0,0.029,0.019,0,0,0,0,20120713,1507
R/V Atlantic Explorer,BATS Core,283,CTD cast,8,21,2012-07-13,1028300821,2012.53178,31.627,-64.253,200.2,0,-999,0,0,1,1,1,0,0,0,0,-999,8,2,0,0.01,0.01,0,0,0,0,20120713,1507
R/V Atlantic Explorer,BATS Core,283,CTD cast,8,23,2012-07-13,1028300823,2012.53178,31.627,-64.253,250.3,0,-999,0,0,0,0,0,0,0,0,0,-999,5,1,0,0,0.01,0,0,0,0,20120713,1507
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,1,2012-08-21,1028400701,2012.63809,31.668,-64.206,5,1,-999,3,0,3,3,13,0,5,0,0,-999,3,109,11,0.147,0.01,0,12,0,0,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,3,2012-08-21,1028400703,2012.63809,31.668,-64.206,9.9,1,-999,3,0,3,3,11,0,4,0,0,-999,3,33,-999,0.059,0,0,6,0,2,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,5,2012-08-21,1028400705,2012.63809,31.668,-64.206,20.1,12,-999,3,0,3,2,14,0,4,0,0,-999,2,35,-999,0.059,0,0,5,0,2,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,7,2012-08-21,1028400707,2012.63809,31.668,-64.206,39.8,2,-999,6,0,6,3,17,0,4,0,0,-999,6,57,-999,0.078,0.01,0,10,2,2,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,9,2012-08-21,1028400709,2012.63809,31.668,-64.206,59.6,6,-999,10,0,11,4,31,0,4,0,0,-999,13,112,-999,0.176,0.029,0,27,5,3,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,11,2012-08-21,1028400711,2012.63809,31.668,-64.206,80.8,15,-999,18,0,19,5,57,0,4,0,0,-999,35,226,-999,0.254,0.078,0,33,1,1,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,13,2012-08-21,1028400713,2012.63809,31.668,-64.206,99.9,27,-999,29,0,42,8,66,0,5,0,0,-999,116,271,29,0.244,0.254,0,22,0,0,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,15,2012-08-21,1028400715,2012.63809,31.668,-64.206,119.5,20,-999,18,0,34,7,52,0,3,0,0,-999,117,175,23,0.137,0.234,0,9,0,0,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,17,2012-08-21,1028400717,2012.63809,31.668,-64.206,139.7,12,-999,10,0,22,3,28,0,2,0,0,-999,42,74,7,0.078,0.088,0,3,0,0,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,19,2012-08-21,1028400719,2012.63809,31.668,-64.206,161.2,4,-999,4,0,10,2,14,0,0,0,0,-999,9,24,2,0.039,0.029,0,1,0,0,20120821,1259
R/V Atlantic Explorer,BATS Core,284,CTD cast,7,21,2012-08-21,1028400721,2012.63809,31.668,-64.206,200.9,0,-999,0,0,3,0,2,0,0,0,0,-999,0,4,-999,0.01,0.01,0,0,0,0,20120821,1259
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,1,2012-09-13,1028500501,2012.70117,31.668,-64.167,5.4,5,-999,7,2,6,4,22,0,5,0,0,-999,4,76,6,0.078,0.01,1,26,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,3,2012-09-13,1028500503,2012.70117,31.668,-64.167,9.7,4,-999,7,2,7,4,21,0,5,0,0,-999,4,67,5,0.078,0.01,1,22,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,5,2012-09-13,1028500505,2012.70117,31.668,-64.167,19.9,4,-999,7,2,7,4,22,0,5,0,0,-999,5,72,5,0.088,0.01,1,23,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,7,2012-09-13,1028500507,2012.70117,31.668,-64.167,40.4,4,-999,6,2,6,4,21,0,5,0,0,-999,6,72,6,0.088,0,1,22,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,9,2012-09-13,1028500509,2012.70117,31.668,-64.167,60.4,7,-999,11,4,12,4,30,0,4,0,0,-999,10,120,10,0.127,0.02,1,41,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,11,2012-09-13,1028500511,2012.70117,31.668,-64.167,79.4,10,-999,16,4,18,5,46,0,5,0,0,-999,20,197,19,0.205,0.039,2,47,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,13,2012-09-13,1028500513,2012.70117,31.668,-64.167,101,17,-999,20,3,29,4,58,0,5,0,0,-999,57,271,29,0.263,0.078,2,34,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,15,2012-09-13,1028500515,2012.70117,31.668,-64.167,120.7,23,-999,21,0,32,6,48,0,4,0,0,-999,126,229,35,0.175,0.205,2,26,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,17,2012-09-13,1028500517,2012.70117,31.668,-64.167,139.6,19,-999,16,1,26,4,41,0,2,0,0,-999,116,154,26,0.097,0.185,1,11,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,19,2012-09-13,1028500519,2012.70117,31.668,-64.167,162.4,17,-999,9,0,17,3,26,0,8,0,0,-999,49,71,11,0.058,0.078,1,3,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,21,2012-09-13,1028500521,2012.70117,31.668,-64.167,199,2,-999,2,0,3,1,10,0,1,0,0,-999,9,17,2,0.019,0.019,1,1,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,285,CTD cast,5,23,2012-09-13,1028500523,2012.70117,31.668,-64.167,251.4,0,-999,0,0,1,0,1,0,0,0,0,-999,2,3,0,0,0.01,0,0,-999,-999,20120913,1507
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,1,2012-10-20,1028600601,2012.80226,31.633,-64.195,4.6,0,-999,0,2,7,5,21,0,11,0,0,-999,2,48,14,0.068,0,0,57,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,3,2012-10-20,1028600603,2012.80226,31.633,-64.195,10.1,0,-999,0,0,8,5,21,0,14,0,0,-999,2,45,11,0.068,0,0,62,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,5,2012-10-20,1028600605,2012.80226,31.633,-64.195,19.9,0,-999,0,0,8,5,21,0,12,0,0,-999,2,45,12,0.068,0,0,57,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,7,2012-10-20,1028600607,2012.80226,31.633,-64.195,39.4,0,-999,0,0,9,5,23,0,9,0,0,-999,3,49,12,0.068,0,0,62,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,9,2012-10-20,1028600609,2012.80226,31.633,-64.195,61.4,0,-999,0,0,22,6,56,0,11,0,0,-999,13,108,26,0.156,0,0,74,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,11,2012-10-20,1028600611,2012.80226,31.633,-64.195,80.5,0,-999,0,3,34,5,96,0,11,0,0,-999,23,196,48,0.254,0,0,68,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,13,2012-10-20,1028600613,2012.80226,31.633,-64.195,100,7,-999,42,3,48,6,78,0,9,0,0,-999,40,164,52,0.195,0.068,0,53,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,15,2012-10-20,1028600615,2012.80226,31.633,-64.195,120.3,6,-999,41,2,49,8,57,0,7,0,0,-999,45,124,51,0.146,0.088,0,42,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,17,2012-10-20,1028600617,2012.80226,31.633,-64.195,139.9,6,-999,25,0,31,5,40,0,4,0,0,-999,46,77,43,0.098,0.078,0,20,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,19,2012-10-20,1028600619,2012.80226,31.633,-64.195,160.1,3,-999,13,0,20,2,30,0,3,0,0,-999,23,40,25,0.058,0.039,0,10,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,286,CTD cast,6,21,2012-10-20,1028600621,2012.80226,31.633,-64.195,200.8,0,-999,0,0,7,1,9,0,0,0,0,-999,2,5,2,0.01,0.01,0,0,-999,-999,20121020,1503
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,1,2012-11-15,1028700501,2012.87346,31.634,-64.232,6,0,-999,6,0,11,5,23,0,8,0,0,-999,19,168,20,0.176,-0.01,0,73,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,3,2012-11-15,1028700503,2012.87346,31.634,-64.232,10.9,0,-999,6,0,11,5,22,0,7,0,0,-999,19,155,21,0.195,-0.029,0,74,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,5,2012-11-15,1028700505,2012.87346,31.634,-64.232,20.2,0,-999,7,0,11,5,23,0,8,0,0,-999,21,166,24,0.185,-0.01,0,79,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,7,2012-11-15,1028700507,2012.87346,31.634,-64.232,38.2,10,-999,14,0,21,7,40,0,6,0,0,-999,33,213,32,0.264,-0.01,0,69,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,9,2012-11-15,1028700509,2012.87346,31.634,-64.232,60.4,17,-999,18,0,30,13,66,0,6,0,0,-999,44,177,21,0.224,0,0,27,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,11,2012-11-15,1028700511,2012.87346,31.634,-64.232,81.2,6,-999,5,0,16,4,27,0,2,0,0,-999,19,38,6,0.068,0.01,0,4,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,13,2012-11-15,1028700513,2012.87346,31.634,-64.232,99.3,5,-999,4,0,16,4,21,0,2,0,0,-999,21,33,7,0.049,0.02,0,4,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,15,2012-11-15,1028700515,2012.87346,31.634,-64.232,119,0,-999,0,0,4,1,7,0,0,0,0,-999,7,4,1,0.01,0.01,0,0,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,17,2012-11-15,1028700517,2012.87346,31.634,-64.232,140.8,0,-999,2,0,10,2,14,0,1,0,0,-999,12,15,4,0.029,0.019,0,2,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,19,2012-11-15,1028700519,2012.87346,31.634,-64.232,160.2,0,-999,0,0,2,0,4,0,0,0,0,-999,0,3,0,0.01,0.01,0,0,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,21,2012-11-15,1028700521,2012.87346,31.634,-64.232,200.9,0,-999,0,0,1,0,1,0,0,0,0,-999,0,2,0,0,0,0,0,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,287,CTD cast,5,23,2012-11-15,1028700523,2012.87346,31.634,-64.232,249.4,0,-999,0,0,0,0,1,0,0,0,0,-999,0,2,0,0,0,0,0,-999,-999,20121115,1627
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,1,2012-12-12,1028800601,2012.94692,31.638,-64.11,5.5,0,-999,9,0,13,6,25,0,8,0,0,-999,9,100,14,0.137,-0.01,0,42,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,3,2012-12-12,1028800603,2012.94692,31.638,-64.11,9.6,2,-999,8,1,13,6,26,0,8,0,0,-999,9,90,11,0.117,0,0,34,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,5,2012-12-12,1028800605,2012.94692,31.638,-64.11,20.5,2,-999,9,1,13,6,27,0,7,0,0,-999,11,107,12,0.137,-0.01,0,39,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,7,2012-12-12,1028800607,2012.94692,31.638,-64.11,39.6,13,-999,22,4,29,8,69,0,9,2,3,-999,31,213,22,0.283,-0.02,0,46,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,9,2012-12-12,1028800609,2012.94692,31.638,-64.11,59.8,9,-999,23,4,37,7,81,0,7,3,3,-999,45,219,21,0.254,0.02,0,31,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,11,2012-12-12,1028800611,2012.94692,31.638,-64.11,81.3,12,-999,18,3,35,7,54,0,4,1,2,-999,54,138,22,0.195,0.039,0,24,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,13,2012-12-12,1028800613,2012.94692,31.638,-64.11,100.2,3,-999,7,0,18,3,21,0,1,0,1,-999,45,65,14,0.088,0.049,0,10,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,15,2012-12-12,1028800615,2012.94692,31.638,-64.11,120.1,6,-999,1,0,17,2,16,0,1,1,0,-999,24,32,10,0.049,0.039,0,5,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,288,CTD cast,6,17,2012-12-12,1028800617,2012.94692,31.638,-64.11,140,0,-999,0,0,3,0,4,0,0,0,0,-999,3,2,1,0.01,0.01,0,0,-999,-999,20121212,1345
R/V Atlantic Explorer,BATS Core,289,CTD cast,5,1,2013-01-23,1028900501,2013.06209,31.712,-64.114,6.1,15,-999,22,2,33,7,64,0,13,5,2,-999,28,224,21,0.254,0,0,43,-999,-999,20130123,1556
R/V Atlantic Explorer,BATS Core,289,CTD cast,5,3,2013-01-23,1028900503,2013.06209,31.712,-64.114,10.6,20,-999,23,0,34,7,67,0,13,5,3,-999,26,222,22,0.273,0,0,48,-999,-999,20130123,1556
R/V Atlantic Explorer,BATS Core,289,CTD cast,5,9,2013-01-23,1028900509,2013.06209,31.712,-64.114,57.3,27,-999,27,2,41,7,79,0,7,5,3,-999,28,256,21,0.273,0.029,0,43,-999,-999,20130123,1556
R/V Atlantic Explorer,BATS Core,289,CTD cast,5,11,2013-01-23,1028900511,2013.06209,31.712,-64.114,79.2,23,-999,26,2,39,7,75,0,8,5,3,-999,26,252,26,0.283,0.01,0,45,-999,-999,20130123,1556
R/V Atlantic Explorer,BATS Core,289,CTD cast,5,13,2013-01-23,1028900513,2013.06209,31.712,-64.114,100.2,22,-999,27,2,43,8,77,0,7,7,3,-999,32,234,19,0.273,0.019,0,33,-999,-999,20130123,1556
R/V Atlantic Explorer,BATS Core,289,CTD cast,5,15,2013-01-23,1028900515,2013.06209,31.712,-64.114,121,8,-999,8,0,19,4,28,0,3,2,1,-999,25,71,11,0.107,0.029,0,13,-999,-999,20130123,1556
R/V Atlantic Explorer,BATS Core,289,CTD cast,5,17,2013-01-23,1028900517,2013.06209,31.712,-64.114,139.7,0,-999,1,0,6,1,9,0,1,0,1,-999,7,10,2,0.019,0.019,0,2,-999,-999,20130123,1556
R/V Atlantic Explorer,BATS Core,289,CTD cast,5,19,2013-01-23,1028900519,2013.06209,31.712,-64.114,160,0,-999,0,0,2,1,5,0,0,0,0,-999,2,3,1,0.01,0.01,0,0,-999,-999,20130123,1556
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,1,2013-02-13,1029000501,2013.11932,31.652,-64.162,5.7,27,-999,30,0,43,13,97,7,17,8,3,-999,33,218,17,0.273,0.01,0,23,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,3,2013-02-13,1029000503,2013.11932,31.652,-64.162,11,25,-999,31,2,45,13,98,7,17,8,3,-999,36,230,15,0.273,0.019,0,25,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,5,2013-02-13,1029000505,2013.11932,31.652,-64.162,19.7,34,-999,33,2,46,13,102,7,16,9,4,-999,37,246,18,0.322,-0.019,0,25,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,9,2013-02-13,1029000509,2013.11932,31.652,-64.162,59.7,43,-999,42,4,54,15,139,12,13,10,5,-999,56,309,23,0.37,0.029,0,31,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,11,2013-02-13,1029000511,2013.11932,31.652,-64.162,80.2,22,-999,28,2,40,10,95,6,8,6,3,-999,36,213,12,0.263,0.019,0,19,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,13,2013-02-13,1029000513,2013.11932,31.652,-64.162,100.4,34,-999,30,1,49,13,115,9,9,8,4,-999,44,229,16,0.283,0.039,0,20,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,15,2013-02-13,1029000515,2013.11932,31.652,-64.162,119.9,32,-999,27,2,47,13,106,8,10,7,4,-999,39,207,15,0.253,0.039,0,19,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,17,2013-02-13,1029000517,2013.11932,31.652,-64.162,138.9,31,-999,24,3,47,12,103,8,9,7,4,-999,32,166,14,0.244,0.029,0,19,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,19,2013-02-13,1029000519,2013.11932,31.652,-64.162,159.9,0,-999,2,0,8,2,16,0,1,0,0,-999,6,14,2,0.029,0.019,0,2,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Core,290,CTD cast,5,21,2013-02-13,1029000521,2013.11932,31.652,-64.162,198.2,0,-999,0,0,3,1,10,0,0,0,0,-999,4,5,0,0.01,0.01,0,0,-999,-999,20130213,1313
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,1,2013-02-26,2029000301,2013.15533,31.572,-64.178,6.4,30,-999,31,0,37,17,102,14,24,16,7,-999,47,254,16,0.214,0.029,0,25,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,3,2013-02-26,2029000303,2013.15533,31.572,-64.178,9.4,37,-999,35,0,41,18,113,14,25,17,6,-999,53,285,19,0.322,0.049,0,28,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,5,2013-02-26,2029000305,2013.15533,31.572,-64.178,20.6,35,-999,37,0,42,18,115,16,19,15,6,-999,58,297,21,0.322,0.058,0,29,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,7,2013-02-26,2029000307,2013.15533,31.572,-64.178,39.6,45,-999,40,0,48,19,137,18,15,14,5,-999,64,295,21,0.351,0.058,0,28,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,9,2013-02-26,2029000309,2013.15533,31.572,-64.178,59.7,44,-999,43,0,54,17,140,18,13,13,5,-999,81,326,20,0.351,0.068,0,25,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,11,2013-02-26,2029000311,2013.15533,31.572,-64.178,80.8,32,-999,33,0,47,14,113,13,10,10,4,-999,54,234,14,0.283,0.049,0,19,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,13,2013-02-26,2029000313,2013.15533,31.572,-64.178,99.1,32,-999,29,0,41,12,97,11,9,10,4,-999,51,221,17,0.273,0.029,0,18,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,15,2013-02-26,2029000315,2013.15533,31.572,-64.178,118.7,23,-999,24,0,37,10,88,10,8,10,3,-999,44,187,14,0.224,0.049,0,16,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,17,2013-02-26,2029000317,2013.15533,31.572,-64.178,140.1,22,-999,21,0,33,10,82,9,8,9,3,-999,44,167,14,0.214,0.039,0,17,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,19,2013-02-26,2029000319,2013.15533,31.572,-64.178,160.8,19,-999,17,0,28,7,65,7,7,7,3,-999,31,131,10,0.175,0.039,0,14,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Bloom A,290,CTD cast,3,21,2013-02-26,2029000321,2013.15533,31.572,-64.178,200.2,1,-999,1,0,3,1,7,0,1,0,0,-999,0,7,0,0.019,0.01,0,1,-999,-999,20130226,1642
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,1,2013-03-13,1029100701,2013.1963,31.632,-64.187,4.3,39,-999,46,0,43,33,129,19,34,23,10,-999,69,355,17,0.409,0.029,0,20,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,3,2013-03-13,1029100703,2013.1963,31.632,-64.187,9.8,43,-999,51,0,49,37,145,22,31,25,5,-999,78,383,23,0.477,0.01,0,21,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,5,2013-03-13,1029100705,2013.1963,31.632,-64.187,19.7,39,-999,47,0,48,35,132,21,21,19,6,-999,79,349,23,0.409,0.029,0,19,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,7,2013-03-13,1029100707,2013.1963,31.632,-64.187,41,24,-999,27,0,32,19,83,14,10,9,3,-999,49,182,10,0.38,-0.244,0,10,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,9,2013-03-13,1029100709,2013.1963,31.632,-64.187,59.4,28,-999,31,0,43,24,104,17,10,10,4,-999,62,228,16,0.195,-0.019,0,12,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,11,2013-03-13,1029100711,2013.1963,31.632,-64.187,79.2,22,-999,29,0,39,19,90,15,9,9,3,-999,59,214,12,0.195,-0.088,0,11,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,13,2013-03-13,1029100713,2013.1963,31.632,-64.187,99.7,13,-999,18,0,32,15,73,11,7,7,3,-999,38,122,7,0.127,-0.097,0,7,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,15,2013-03-13,1029100715,2013.1963,31.632,-64.187,117.6,19,-999,20,0,35,17,76,10,8,9,3,-999,39,142,8,0.019,-0.01,0,7,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,17,2013-03-13,1029100717,2013.1963,31.632,-64.187,141.7,19,-999,18,0,34,15,72,11,7,8,2,-999,36,118,8,0,0,0,7,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,19,2013-03-13,1029100719,2013.1963,31.632,-64.187,160.2,0,-999,3,0,14,5,26,4,3,4,1,-999,9,16,2,0,0,0,2,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,21,2013-03-13,1029100721,2013.1963,31.632,-64.187,200.1,14,-999,18,0,33,15,72,11,8,8,2,-999,39,131,10,-0.019,0.049,0,7,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Core,291,CTD cast,7,23,2013-03-13,1029100723,2013.1963,31.632,-64.187,250.2,0,-999,0,0,2,2,7,0,1,2,0,-999,0,5,0,0,0,0,0,-999,-999,20130313,1535
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,1,2013-03-27,2029100101,2013.23488,31.66,-64.175,5.3,127,-999,139,0,34,-999,132,0,43,17,0,19,145,1031,31,0.916,0.205,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,3,2013-03-27,2029100103,2013.23488,31.66,-64.175,8.7,152,-999,105,0,29,-999,115,0,36,16,0,17,124,689,24,0.809,0.088,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,5,2013-03-27,2029100105,2013.23488,31.66,-64.175,20.1,177,-999,146,0,32,359,126,0,41,15,0,17,132,877,31,1.101,0.205,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,7,2013-03-27,2029100107,2013.23488,31.66,-64.175,41.4,69,-999,76,0,23,206,91,0,23,10,0,13,100,544,20,0.546,0.127,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,9,2013-03-27,2029100109,2013.23488,31.66,-64.175,57.8,138,-999,110,19,38,287,127,0,28,11,0,14,135,794,27,0.78,0.205,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,11,2013-03-27,2029100111,2013.23488,31.66,-64.175,81.3,80,-999,67,13,31,172,102,0,19,9,0,12,110,555,19,0.565,0.097,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,13,2013-03-27,2029100113,2013.23488,31.66,-64.175,99.7,82,-999,65,14,28,186,91,0,19,8,0,9,95,526,22,0.497,0.146,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,15,2013-03-27,2029100115,2013.23488,31.66,-64.175,115.4,70,-999,50,11,24,145,73,0,15,7,0,8,73,367,16,0.497,0.107,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,17,2013-03-27,2029100117,2013.23488,31.66,-64.175,143,9,-999,8,0,11,19,23,0,3,2,0,3,22,51,3,0.097,0.058,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,19,2013-03-27,2029100119,2013.23488,31.66,-64.175,160.4,3,-999,3,0,10,7,17,0,2,1,0,2,11,21,1,0.058,0.029,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Bloom A,291,CTD cast,1,21,2013-03-27,2029100121,2013.23488,31.66,-64.175,197.3,0,-999,0,0,2,3,5,0,0,0,0,0,0,4,0,0.019,0,-999,-999,-999,-999,20130327,1732
R/V Atlantic Explorer,BATS Core,292,CTD cast,7,1,2013-04-08,1029200701,2013.26748,31.668,-64.169,5.4,23,-999,24,4,34,16,85,0,22,10,0,-999,17,216,22,0.283,-0.019,5,48,-999,-999,20130408,1506
