Date,Depth,Temp,Sal,NO3,PO4
20201027,4,25.46,-999,-999,-999
20201027,4,25.459,-999,-999,-999
20201027,20,25.449,-999,-999,-999
20201027,40.5,25.44,-999,-999,-999
20201027,40.5,25.439,-999,-999,-999
20201027,59.8,23.31,-999,-999,-999
20201027,80.1,20.976,-999,-999,-999
20201027,101,20.133,-999,-999,-999
20201027,119,19.784,-999,-999,-999
20201027,119.6,19.779,-999,-999,-999
20201027,140.4,19.545,-999,-999,-999
20201027,160.2,19.402,-999,-999,-999
20201027,199.9,19.182,-999,-999,-999
20201027,200.3,19.181,-999,-999,-999
20201027,250.1,18.94,-999,-999,-999
20201027,299.9,18.731,-999,-999,-999
20201027,399.8,18.324,-999,-999,-999
20201027,501.8,16.895,-999,-999,-999
20201027,501.7,16.895,-999,-999,-999
20201027,600.3,14.854,-999,-999,-999
20201027,599.3,14.867,-999,-999,-999
20201027,800.8,10.693,-999,-999,-999
20201027,998.9,7.089,-999,-999,-999
20201027,1001,7.088,-999,-999,-999
20201027,4.8,25.648,-999,-999,-999
20201027,5.3,25.652,-999,-999,-999
20201027,4.7,25.659,-999,-999,-999
20201027,5.2,25.662,-999,-999,-999
20201027,5.2,25.652,-999,-999,-999
20201027,4.3,25.669,-999,-999,-999
20201027,4.3,25.672,-999,-999,-999
20201027,5,25.668,-999,-999,-999
20201028,5.5,25.564,-999,0,0
20201028,5.1,25.564,-999,-999,-999
20201028,19.5,25.571,-999,0,0
20201028,19.4,25.57,-999,-999,-999
20201028,60.8,25.561,-999,0,0
20201028,60.1,25.558,-999,-999,-999
20201028,79.9,22.242,-999,0,0
20201028,80.5,22.188,-999,-999,-999
20201028,99.8,20.927,-999,0,0
20201028,99.4,20.926,-999,-999,-999
20201028,120.7,20.201,-999,1.08,0
20201028,118.7,20.205,-999,-999,-999
20201028,159.8,19.491,-999,1.85,0.08
20201028,160.5,19.488,-999,-999,-999
20201028,198.9,19.197,-999,2.25,0.1
20201028,199.5,19.196,-999,-999,-999
20201028,249.8,18.969,-999,2.69,0.12
20201028,250.2,18.967,-999,-999,-999
20201028,300.1,18.779,-999,3.22,0.14
20201028,300.5,18.778,-999,-999,-999
20201028,401.4,18.22,-999,5.21,0.24
20201028,401.3,18.222,-999,-999,-999
20201028,505,16.919,-999,8.43,0.44
20201028,503.8,16.925,-999,-999,-999
20201028,20.4,25.56,-999,-999,-999
20201028,20.2,25.556,-999,-999,-999
20201028,96,20.787,-999,-999,-999
20201028,95.5,20.789,-999,-999,-999
20201028,95.4,20.789,-999,-999,-999
20201028,95.5,20.784,-999,-999,-999
20201028,115.7,20.095,-999,-999,-999
20201028,115.2,20.086,-999,-999,-999
20201028,135.1,19.559,-999,-999,-999
20201028,135.1,19.552,-999,-999,-999
20201028,154.6,19.389,-999,-999,-999
20201028,154.2,19.373,-999,-999,-999
20201028,174.9,19.242,-999,-999,-999
20201028,174.6,19.243,-999,-999,-999
20201029,4.4,25.476,36.733,-999,-999
20201029,4.2,25.476,-999,-999,-999
20201029,4.2,25.475,-999,-999,-999
20201029,3.8,25.59,36.685,-999,-999
20201029,3.9,25.592,-999,-999,-999
20201029,3.7,25.659,36.703,-999,-999
20201029,3.8,25.662,-999,-999,-999
20201029,3.6,25.656,-999,-999,-999
20201029,4.2,25.655,-999,-999,-999
20201029,4.7,25.672,36.689,-999,-999
20201029,4.4,25.664,-999,-999,-999
20201029,4.2,25.682,-999,-999,-999
20201029,3.6,25.675,36.64,-999,-999
20201029,3.3,25.675,-999,-999,-999
20201029,3.7,25.675,-999,-999,-999
20201029,3.6,25.674,-999,-999,-999
20201030,3.7,25.627,-999,-999,-999
20201030,3.9,25.626,-999,-999,-999
20201030,3.9,25.628,-999,-999,-999
20201030,25.2,25.641,-999,-999,-999
20201030,25.1,25.647,-999,-999,-999
20201030,49.6,25.607,-999,-999,-999
20201030,50,25.637,-999,-999,-999
20201030,99.8,20.797,-999,-999,-999
20201030,100.1,20.752,-999,-999,-999
20201030,120.3,19.965,-999,-999,-999
20201030,120.5,19.958,-999,-999,-999
20201030,150.6,19.529,-999,-999,-999
20201030,150.1,19.53,-999,-999,-999
20201030,201.6,19.228,-999,-999,-999
20201030,201.1,19.228,-999,-999,-999
20201030,201.3,19.228,-999,-999,-999
20201030,300.9,18.769,-999,-999,-999
20201030,300.8,18.771,-999,-999,-999
20201030,4.9,25.909,-999,0,0
20201030,4.4,25.904,-999,-999,-999
20201030,19.8,25.89,-999,0,0
20201030,19.7,25.875,-999,-999,-999
20201030,60.2,25.209,-999,0,0
20201030,60.8,25.153,-999,-999,-999
20201030,79.4,23.106,-999,0,0
20201030,79.3,22.993,-999,-999,-999
20201030,99.9,20.793,-999,0,0
20201030,99.5,20.773,-999,-999,-999
20201030,119.9,20.034,-999,0.39,0
20201030,120.5,20.019,-999,-999,-999
20201030,160.7,19.433,-999,1.71,0.06
20201030,160.1,19.436,-999,-999,-999
20201030,199.5,19.135,-999,2.42,0.1
20201030,198.7,19.14,-999,-999,-999
20201030,250.6,18.841,-999,2.96,0.13
20201030,250.1,18.841,-999,-999,-999
20201030,299.4,18.522,-999,3.83,0.18
20201030,299.6,18.52,-999,-999,-999
20201030,400.2,17.665,-999,6.29,0.31
20201030,400.6,17.669,-999,-999,-999
20201030,500.7,16.271,-999,9.11,0.5
20201030,500.6,16.268,-999,-999,-999
20201031,9.6,25.546,-999,-999,-999
20201031,9.2,25.539,-999,-999,-999
20201031,9.2,25.544,-999,-999,-999
20201031,9.2,25.545,-999,-999,-999
20201031,9,25.543,-999,-999,-999
20201031,88.6,20.762,-999,-999,-999
20201031,88,20.812,-999,-999,-999
20201031,87.8,20.799,-999,-999,-999
20201031,87.8,20.748,-999,-999,-999
20201031,87.3,20.729,-999,-999,-999
20201116,4.1,23.875,36.719,-999,-999
20201116,4.1,23.875,-999,-999,-999
20201116,4.1,23.876,-999,-999,-999
20201116,4.2,23.955,36.688,-999,-999
20201116,4,23.95,-999,-999,-999
20201116,4.1,23.939,-999,-999,-999
20201116,4.3,24.052,36.7,-999,-999
20201116,4.4,24.052,-999,-999,-999
20201116,4.4,24.053,-999,-999,-999
20201116,3.5,24.045,36.7,-999,-999
20201116,3.5,24.045,-999,-999,-999
20201116,3.1,24.044,-999,-999,-999
20201116,3.2,23.945,36.689,-999,-999
20201116,3.9,23.946,-999,-999,-999
20201116,3.1,23.948,-999,-999,-999
20201116,3.5,24.077,36.731,-999,-999
20201116,3.9,24.075,-999,-999,-999
20201116,3.6,24.075,-999,-999,-999
20201117,3.7,24.004,-999,-999,-999
20201117,20.5,24.011,-999,-999,-999
20201117,40.5,24.179,-999,-999,-999
20201117,60,24.238,-999,-999,-999
20201117,79.9,23.23,-999,-999,-999
20201117,99.6,20.597,-999,-999,-999
20201117,120.4,19.928,-999,-999,-999
20201117,140,19.58,-999,-999,-999
20201117,199.7,19.123,-999,-999,-999
20201117,299.7,18.618,-999,-999,-999
20201117,400.2,17.956,-999,-999,-999
20201117,500.7,16.575,-999,-999,-999
20201117,600.1,14.677,-999,-999,-999
20201117,1001.2,6.901,-999,-999,-999
20201117,1102.9,6.204,35.131,20.3,1.35
20201117,1201.5,5.666,35.122,19.35,1.29
20201117,1302,5.256,35.096,18.89,1.25
20201117,1401.4,4.825,35.061,18.46,1.23
20201117,1601.2,4.379,35.027,18.25,1.22
20201117,1798.2,4.052,35.006,17.99,1.22
20201117,1998.8,3.706,-999,17.84,1.21
20201117,2199.9,3.446,-999,17.74,1.21
20201117,2402.9,3.272,34.959,18.32,1.25
20201117,2400.8,3.274,-999,-999,-999
20201117,2600.1,3.062,34.942,18.05,1.24
20201117,2600.1,3.063,-999,-999,-999
20201117,3002.4,2.666,34.921,17.97,1.24
20201117,3001.1,2.668,34.921,17.97,1.25
20201117,3405.2,2.376,34.902,18.19,1.27
20201117,3403.9,2.377,-999,-999,-999
20201117,3798.4,2.244,34.89,18.84,1.33
20201117,3798.5,2.244,-999,-999,-999
20201117,3999,2.22,34.886,19.17,1.36
20201117,3998.5,2.22,-999,-999,-999
20201117,4198.5,2.216,34.883,19.44,1.37
20201117,4198.5,2.216,-999,-999,-999
20201117,4533.4,2.238,34.882,19.67,1.39
20201117,4533.9,2.238,34.883,-999,-999
20201119,5.3,23.852,-999,-999,-999
20201119,5.7,23.859,-999,-999,-999
20201119,19.5,23.865,-999,-999,-999
20201119,19.4,23.863,-999,-999,-999
20201119,40.1,23.877,-999,-999,-999
20201119,80.7,23.881,-999,-999,-999
20201119,100.7,21.234,-999,-999,-999
20201119,101.2,21.207,-999,-999,-999
20201119,121.4,20.402,-999,-999,-999
20201119,120.3,20.415,-999,-999,-999
20201119,144.1,19.761,-999,-999,-999
20201119,143.2,19.783,-999,-999,-999
20201119,4.1,23.818,-999,0,0
20201119,4.2,23.813,-999,-999,-999
20201119,10,23.815,36.744,0,0
20201119,9.5,23.821,-999,-999,-999
20201119,19.4,23.82,36.742,0,0
20201119,19.9,23.819,-999,-999,-999
20201119,40,23.833,36.742,0,0
20201119,39.7,23.83,-999,-999,-999
20201119,60.2,23.836,36.743,0,0
20201119,60,23.837,-999,-999,-999
20201119,79.7,23.836,36.752,0,0
20201119,79.6,23.833,-999,-999,-999
20201119,99.8,21.179,36.795,0,0
20201119,99.3,21.172,-999,-999,-999
20201119,120.7,20.249,36.726,0.21,0
20201119,120.9,20.246,-999,-999,-999
20201119,139.1,19.872,36.698,0.48,0
20201119,139.8,19.865,-999,-999,-999
20201119,160.1,19.521,36.67,1.36,0
20201119,159.4,19.522,-999,-999,-999
20201119,200.5,19.23,36.651,2.36,0.07
20201119,199.8,19.233,-999,-999,-999
20201119,251.4,18.945,36.625,3.17,0.12
20201119,252.1,18.943,-999,-999,-999
20201119,4.4,23.809,-999,-999,-999
20201119,4.8,23.813,-999,-999,-999
20201119,10.1,23.824,-999,-999,-999
20201119,9.8,23.82,-999,-999,-999
20201119,20.3,23.822,-999,-999,-999
20201119,20.4,23.821,-999,-999,-999
20201119,40.9,23.822,-999,-999,-999
20201119,62.5,23.819,-999,-999,-999
20201119,61.1,23.819,-999,-999,-999
20201119,81.3,21.926,-999,-999,-999
20201119,80.7,22.019,-999,-999,-999
20201119,97.8,21.298,-999,-999,-999
20201119,99,21.265,-999,-999,-999
20201119,120.2,20.608,-999,-999,-999
20201119,119.2,20.608,-999,-999,-999
20201119,139.1,19.94,-999,-999,-999
20201119,139.2,19.942,-999,-999,-999
20201119,160.7,19.579,-999,-999,-999
20201119,160.7,19.574,-999,-999,-999
20201119,201,19.218,-999,-999,-999
20201119,201.4,19.215,-999,-999,-999
20201119,249.8,18.907,-999,-999,-999
20201119,251,18.903,-999,-999,-999
20201119,304.4,18.56,36.584,3.72,0.16
20201119,300.6,18.572,-999,-999,-999
20201119,402.7,17.826,36.463,5.6,0.28
20201119,402.4,17.828,-999,-999,-999
20201119,502.3,16.541,36.246,7.98,0.45
20201119,500.6,16.559,-999,-999,-999
20201119,600.2,14.739,35.943,12.59,0.74
20201119,599.7,14.739,-999,-999,-999
20201119,696.5,12.465,35.603,17.91,1.1
20201119,698.5,12.453,-999,-999,-999
20201119,800.2,9.911,35.292,22.87,1.46
20201119,801.1,9.895,-999,-999,-999
20201119,901.4,8.349,35.192,22.82,1.48
20201119,900.2,8.357,-999,-999,-999
20201119,999.1,6.842,35.122,21.46,1.42
20201119,998.5,6.842,-999,-999,-999
20201120,4.5,24.126,-999,-999,-999
20201120,5.6,24.124,-999,-999,-999
20201120,23.8,24.132,-999,-999,-999
20201120,25.4,24.12,-999,-999,-999
20201120,50,24.133,-999,-999,-999
20201120,51,24.134,-999,-999,-999
20201120,99.7,21.339,-999,-999,-999
20201120,99.7,21.33,-999,-999,-999
20201120,151.1,19.796,-999,-999,-999
20201120,150.2,19.792,-999,-999,-999
20201120,201.4,19.239,-999,-999,-999
20201120,201.9,19.232,-999,-999,-999
20201120,299.5,18.51,-999,-999,-999
20201120,299.6,18.512,-999,-999,-999
20201120,1403,4.947,-999,-999,-999
20201120,1401.5,4.952,-999,-999,-999
20201120,1402.7,4.948,-999,-999,-999
20201120,1400.3,4.952,-999,-999,-999
20201120,1400.7,4.953,-999,-999,-999
20201120,1399.7,4.949,-999,-999,-999
20201120,1398.7,4.947,-999,-999,-999
20201120,1400.3,4.949,-999,-999,-999
20201120,1401.3,4.949,-999,-999,-999
20201120,1400.8,4.946,-999,-999,-999
20201120,4.6,24.197,-999,-999,-999
20201120,4.7,24.198,-999,-999,-999
20201120,40.4,24.208,-999,-999,-999
20201120,40.8,24.208,-999,-999,-999
20201120,81.2,24.216,-999,-999,-999
20201120,80.5,24.215,-999,-999,-999
20201120,118.7,20.848,-999,-999,-999
20201120,119.2,20.841,-999,-999,-999
20201120,161.8,19.719,-999,-999,-999
20201120,160.2,19.735,-999,-999,-999
20201120,197.9,19.308,-999,-999,-999
20201120,197.5,19.31,-999,-999,-999
20201120,250.9,18.836,-999,-999,-999
20201120,250,18.84,-999,-999,-999
20201120,302.7,18.581,-999,-999,-999
20201120,302.8,18.582,-999,-999,-999
20201120,504.5,16.315,-999,-999,-999
20201120,503.9,16.348,-999,-999,-999
20201120,599,14.525,-999,-999,-999
20201120,599.8,14.519,-999,-999,-999
20201120,804,9.848,-999,-999,-999
20201120,803.3,9.862,-999,-999,-999
20201120,1002.5,6.658,-999,-999,-999
20201120,1001.6,6.665,-999,-999,-999
20201121,4.3,24.505,-999,0,0
20201121,4.4,24.504,-999,-999,-999
20201121,20.5,24.505,-999,0,0
20201121,19.2,24.502,-999,-999,-999
20201121,59.2,23.952,-999,0,0
20201121,59.2,23.953,-999,-999,-999
20201121,100.3,21.034,-999,0,0
20201121,99.7,21.068,-999,-999,-999
20201121,142.4,19.821,-999,1.29,0.04
20201121,141.4,19.835,-999,-999,-999
20201121,159.5,19.64,-999,1.51,0.05
20201121,158.6,19.641,-999,-999,-999
20201121,199.5,19.243,-999,2.11,0.08
20201121,199.7,19.239,-999,-999,-999
20201121,252,18.957,-999,2.65,0.09
20201121,251.7,18.959,-999,-999,-999
20201121,304.5,18.649,-999,3.6,0.16
20201121,398.4,17.936,-999,5.56,0.27
20201121,401,17.928,-999,-999,-999
20201121,503.4,16.465,-999,9.01,0.49
20201121,504.1,16.458,-999,-999,-999
20201121,4.9,24.045,-999,0,0
20201121,4.7,24.043,-999,-999,-999
20201121,20.2,24.053,-999,0,0
20201121,19.2,24.05,-999,-999,-999
20201121,59.1,24.059,-999,0,0
20201121,58.8,24.058,-999,-999,-999
20201121,100.2,21.412,-999,0,0
20201121,100.1,21.417,-999,-999,-999
20201121,139.7,19.92,-999,0.39,0
20201121,138.6,19.93,-999,-999,-999
20201121,160.1,19.514,-999,1.39,0
20201121,202.1,19.078,-999,2.97,0.13
20201121,202.4,19.076,-999,-999,-999
20201121,248.5,18.846,-999,2.73,0.1
20201121,248.4,18.849,-999,-999,-999
20201121,299.5,18.592,-999,3.46,0.16
20201121,299.2,18.591,-999,-999,-999
20201121,401.6,17.681,-999,6.02,0.3
20201121,401.7,17.678,-999,-999,-999
20201121,499.8,16.313,-999,8.61,0.47
20201121,499.1,16.314,-999,-999,-999
20201122,4.8,23.924,-999,0,0
20201122,20.1,23.98,-999,0,0
20201122,60.3,24.009,-999,0,0
20201122,101,21.781,-999,0,0
20201122,140.7,19.952,-999,0.24,0
20201122,160.4,19.27,-999,1.12,0
20201122,200.5,18.602,-999,3.58,0.15
20201122,250.4,18.187,-999,4.52,0.2
20201122,303.4,17.692,-999,5.69,0.27
20201122,401.1,16.428,-999,8.55,0.47
20201122,500.7,14.73,-999,11.63,0.67
20201123,4.9,23.836,-999,-999,-999
20201123,4.5,23.837,-999,-999,-999
20201123,4.1,23.831,-999,-999,-999
20201123,4.5,23.831,-999,-999,-999
20201123,4.2,23.832,-999,-999,-999
20201123,4.7,23.835,-999,-999,-999
20201123,4.7,23.838,-999,0,0
20201123,60.3,23.859,-999,0,0
20201123,100.5,20.45,-999,0,0
20201123,140,19.524,-999,1.16,0
20201123,160.8,19.259,-999,1.82,0.05
20201123,199.5,18.921,-999,3.13,0.12
20201123,250.8,18.533,-999,3.86,0.17
20201123,299.9,18.273,-999,4.42,0.2
20201123,401.3,17.13,-999,7.36,0.38
20201123,499.7,15.66,-999,9.65,0.54
20201210,7.4,22.726,-999,0,0
20201210,7.4,22.712,-999,-999,-999
20201210,20.8,22.718,-999,0,0
20201210,20,22.717,-999,-999,-999
20201210,59.4,22.742,-999,0,0
20201210,58.3,22.747,-999,-999,-999
20201210,79,22.754,-999,0,0
20201210,79.7,22.755,-999,-999,-999
20201210,100.1,22.756,-999,0,0
20201210,100.4,22.76,-999,-999,-999
20201210,122.3,20.472,-999,0.11,0
20201210,121.7,20.528,-999,-999,-999
20201210,157.6,19.322,-999,1.6,0.06
20201210,160.7,19.304,-999,-999,-999
20201210,201.2,18.968,-999,2.76,0.12
20201210,200.5,18.97,-999,-999,-999
20201210,249.3,18.648,-999,3.16,0.15
20201210,249.5,18.646,-999,-999,-999
20201210,302.2,18.272,-999,3.92,0.2
20201210,299.9,18.28,-999,-999,-999
20201210,399.2,16.995,-999,6.84,0.38
20201210,399.5,16.992,-999,-999,-999
20201210,501.9,15.303,-999,9.38,0.56
20201210,501.9,15.314,-999,-999,-999
20201210,1100.3,6.194,35.132,20.21,1.32
20201210,1199.5,5.438,35.085,19.25,1.25
20201210,1301,4.819,35.022,18.42,1.21
20201210,1399.6,4.56,35.008,18.2,1.19
20201210,1599.1,4.163,34.979,17.59,1.17
20201210,1802.1,4.092,35.012,17.75,1.21
20201210,2000.4,3.744,34.988,18.08,1.22
20201210,2202.1,3.462,34.968,18.04,1.23
20201210,2402.3,3.278,34.957,18.32,1.23
20201210,2402.1,3.277,-999,-999,-999
20201210,2600.4,3.066,34.945,18.32,1.25
20201210,2599.4,3.065,-999,-999,-999
20201210,3001.5,2.682,34.921,18.04,1.23
20201210,3002,2.682,-999,18.39,1.24
20201210,3400.2,2.377,34.901,18.27,1.26
20201210,3799.2,2.232,34.888,19.12,1.32
20201210,3799,2.232,-999,-999,-999
20201210,4003.6,2.214,34.883,19.43,1.34
20201210,4003.2,2.214,-999,-999,-999
20201210,4197.5,2.211,34.882,19.64,1.37
20201210,4198.6,2.211,-999,-999,-999
20201210,4529.5,2.239,34.88,19.95,1.38
20201210,4529.7,2.239,34.881,-999,-999
20201211,300.9,18.787,36.61,3.06,0.14
20201211,300.8,18.787,-999,-999,-999
20201211,401,18.314,36.547,4.29,0.23
20201211,400.2,18.315,-999,-999,-999
20201211,399.7,18.311,-999,-999,-999
20201211,500,16.594,36.254,8.44,0.5
20201211,501.2,16.593,-999,-999,-999
20201211,500.6,16.593,-999,-999,-999
20201211,600.6,14.78,35.952,11.9,0.7
20201211,600.1,14.816,-999,-999,-999
20201211,701,12.429,35.6,17.94,1.1
20201211,701.1,12.402,-999,-999,-999
20201211,801.1,9.682,35.271,23.02,1.47
20201211,802.3,9.677,-999,-999,-999
20201211,801,9.677,-999,-999,-999
20201211,900.7,8.151,35.198,22.14,1.44
20201211,901.4,8.141,-999,-999,-999
20201211,901,8.152,-999,-999,-999
20201211,1000.9,6.939,35.154,21.52,1.39
20201211,999.6,6.944,-999,-999,-999
20201211,1000.1,6.937,-999,-999,-999
20201211,4.8,22.613,-999,-999,-999
20201211,5,22.622,-999,-999,-999
20201211,40.7,22.628,-999,-999,-999
20201211,39.9,22.623,-999,-999,-999
20201211,79.7,22.633,-999,-999,-999
20201211,80.8,22.636,-999,-999,-999
20201211,119.3,20.336,-999,-999,-999
20201211,120.4,20.33,-999,-999,-999
20201211,160.4,19.499,-999,-999,-999
20201211,160.8,19.495,-999,-999,-999
20201211,201.4,19.248,-999,-999,-999
20201211,200.9,19.248,-999,-999,-999
20201211,250.4,18.978,-999,-999,-999
20201211,250.5,18.981,-999,-999,-999
20201211,302.4,18.763,-999,-999,-999
20201211,302.3,18.768,-999,-999,-999
20201211,501.3,16.784,-999,-999,-999
20201211,501.4,16.784,-999,-999,-999
20201211,601.4,14.76,-999,-999,-999
20201211,601.4,14.772,-999,-999,-999
20201211,799.3,10.018,-999,-999,-999
20201211,799.9,10.004,-999,-999,-999
20201211,1001.5,6.874,-999,-999,-999
20201211,1000.6,6.878,-999,-999,-999
20201212,4.4,22.42,-999,0,0
20201212,4.4,22.419,-999,-999,-999
20201212,19.6,22.445,-999,0,0
20201212,59.9,22.449,-999,0,0
20201212,59.3,22.451,-999,-999,-999
20201212,79.9,22.45,-999,0,0
20201212,80.7,22.45,-999,-999,-999
20201212,99.5,20.773,-999,0.31,0
20201212,99.2,20.778,-999,-999,-999
20201212,120.3,19.996,-999,0.43,0
20201212,120.5,19.987,-999,-999,-999
20201212,160.6,19.51,-999,1.29,0
20201212,160.6,19.511,-999,-999,-999
20201212,201.3,19.174,-999,2.09,0.08
20201212,201.4,19.177,-999,-999,-999
20201212,249.4,18.922,-999,2.49,0.11
20201212,249.4,18.919,-999,-999,-999
20201212,301.7,18.596,-999,3.27,0.16
20201212,300.5,18.601,-999,-999,-999
20201212,400.4,17.723,-999,5.38,0.28
20201212,400,17.724,-999,-999,-999
20201212,499.9,16.293,-999,8.78,0.51
20201212,499.7,16.294,-999,-999,-999
20201212,5.1,22.538,-999,-999,-999
20201212,5.4,22.535,-999,-999,-999
20201212,20.2,22.547,-999,-999,-999
20201212,20.9,22.549,-999,-999,-999
20201212,40.2,22.55,-999,-999,-999
20201212,40.5,22.546,-999,-999,-999
20201212,60.6,22.558,-999,-999,-999
20201212,60.3,22.558,-999,-999,-999
20201212,79.7,22.55,-999,-999,-999
20201212,80.3,22.555,-999,-999,-999
20201212,100.2,20.446,-999,-999,-999
20201212,100,20.435,-999,-999,-999
20201212,119.3,19.914,-999,-999,-999
20201212,119.6,19.908,-999,-999,-999
20201212,140.4,19.581,-999,-999,-999
20201212,140.5,19.577,-999,-999,-999
20201212,908,7.815,-999,-999,-999
20201212,907.4,7.832,-999,-999,-999
20201212,4.2,22.531,36.779,0,0
20201212,3.7,22.53,-999,-999,-999
20201212,9.8,22.53,36.779,0,0
20201212,19.5,22.516,36.778,0,0
20201212,19.7,22.515,-999,-999,-999
20201212,40.4,22.516,36.779,0,0
20201212,40.2,22.515,-999,-999,-999
20201212,59.3,22.516,36.781,0,0
20201212,59.8,22.516,-999,-999,-999
20201212,81.5,22.52,36.786,0,0
20201212,81.3,22.517,-999,-999,-999
20201212,99.8,20.998,36.739,0.26,0
20201212,100.5,20.947,-999,-999,-999
20201212,119.4,20.107,36.7,1.09,0.04
20201212,120,20.092,-999,-999,-999
20201212,139.6,19.588,36.675,1.75,0.06
20201212,140.1,19.587,-999,-999,-999
20201212,161,19.382,36.664,2.04,0.07
20201212,159.7,19.382,-999,-999,-999
20201212,200.7,19.075,36.64,2.53,0.11
20201212,200.7,19.075,-999,-999,-999
20201212,251.2,18.916,36.625,2.82,0.12
20201212,500,16.607,-999,-999,-999
20201212,4.1,22.656,-999,-999,-999
20201212,3.9,22.657,-999,-999,-999
20201212,10.2,22.662,-999,-999,-999
20201212,10.1,22.658,-999,-999,-999
20201212,19.6,22.66,-999,-999,-999
20201212,20,22.66,-999,-999,-999
20201212,40.2,22.576,-999,-999,-999
20201212,40.4,22.575,-999,-999,-999
20201212,59.7,22.557,-999,-999,-999
20201212,58.9,22.563,-999,-999,-999
20201212,80.2,22.535,-999,-999,-999
20201212,80.3,22.536,-999,-999,-999
20201212,99.7,20.507,-999,-999,-999
20201212,99.8,20.498,-999,-999,-999
20201212,120.2,19.872,-999,-999,-999
20201212,120.5,19.87,-999,-999,-999
20201212,140.2,19.603,-999,-999,-999
20201212,140.1,19.602,-999,-999,-999
20201212,160.4,19.441,-999,-999,-999
20201212,160.9,19.44,-999,-999,-999
20201212,200.5,19.121,-999,-999,-999
20201212,199.7,19.122,-999,-999,-999
20201212,251.7,19.014,-999,-999,-999
20201212,250.9,19.014,-999,-999,-999
20201212,3.8,22.492,-999,-999,-999
20201212,3.5,22.489,-999,-999,-999
20201212,4.1,22.489,-999,-999,-999
20201212,25.2,22.501,-999,-999,-999
20201212,25.7,22.501,-999,-999,-999
20201212,50.4,22.509,-999,-999,-999
20201212,50.4,22.505,-999,-999,-999
20201212,100.9,20.625,-999,-999,-999
20201212,100.1,20.634,-999,-999,-999
20201212,119.4,20.027,-999,-999,-999
20201212,119.1,20.03,-999,-999,-999
20201212,150.4,19.579,-999,-999,-999
20201212,150.1,19.576,-999,-999,-999
20201212,199.7,19.262,-999,-999,-999
20201212,199.1,19.262,-999,-999,-999
20201212,200.3,19.26,-999,-999,-999
20201212,300.2,18.854,-999,-999,-999
20201212,300.2,18.854,-999,-999,-999
20201213,4.5,22.342,36.851,-999,-999
20201213,4.5,22.342,-999,-999,-999
20201213,4.5,22.345,-999,-999,-999
20201213,4.4,22.342,-999,-999,-999
20201213,3.9,22.387,36.843,-999,-999
20201213,4.1,22.39,-999,-999,-999
20201213,4.1,22.392,-999,-999,-999
20201213,3.8,22.393,-999,-999,-999
20201213,5,22.365,36.818,-999,-999
20201213,4.9,22.358,-999,-999,-999
20201213,4.7,22.358,-999,-999,-999
20201213,4.7,22.357,-999,-999,-999
20201213,5,22.396,36.81,-999,-999
20201213,5.2,22.392,-999,-999,-999
20201213,5.1,22.392,-999,-999,-999
20201213,5.5,22.398,-999,-999,-999
20201214,4.7,22.399,36.834,-999,-999
20201214,5,22.393,-999,-999,-999
20201214,4.5,22.574,-999,-999,-999
20201214,4.5,22.573,-999,-999,-999
20201214,4.7,22.575,-999,-999,-999
20201214,4.4,22.576,-999,-999,-999
20201214,4.8,22.576,-999,-999,-999
20201214,4.7,22.575,-999,-999,-999
20201214,4.6,22.575,-999,-999,-999
20201214,4.7,22.575,-999,-999,-999
20201214,4.5,22.602,-999,-999,-999
20201214,4.8,22.597,-999,-999,-999
20201214,110.2,20.125,-999,-999,-999
20201214,110.6,20.12,-999,-999,-999
20201214,199.6,19.174,-999,-999,-999
20201214,200.8,19.174,-999,-999,-999
20201217,5.3,22.448,-999,0,0
20201217,4.8,22.447,-999,-999,-999
20201217,19.9,22.447,-999,0,0
20201217,20.9,22.446,-999,-999,-999
20201217,60.4,22.447,-999,0,0
20201217,60.2,22.445,-999,-999,-999
20201217,79.7,22.44,-999,0,0
20201217,80.2,22.441,-999,-999,-999
20201217,99.7,22.427,-999,0,0
20201217,99.4,22.419,-999,-999,-999
20201217,119.4,20.656,-999,0.37,0
20201217,119.4,20.65,-999,-999,-999
20201217,160.8,19.547,-999,1.32,0.04
20201217,159.2,19.585,-999,-999,-999
20201217,201.1,19.132,-999,2.22,0.09
20201217,200.8,19.13,-999,-999,-999
20201217,251.3,18.935,-999,2.58,0.12
20201217,301.4,18.673,-999,3.19,0.16
20201217,301.2,18.677,-999,-999,-999
20201217,399.7,17.998,-999,4.85,0.25
20201217,399.5,17.995,-999,-999,-999
20201217,502.2,16.391,-999,8.13,0.48
20201217,501.4,16.394,-999,-999,-999
20201217,1199.5,5.626,-999,-999,-999
20201217,1200.4,5.294,-999,-999,-999
20201218,3.6,23.003,-999,0,0
20201218,3.5,23.004,-999,-999,-999
20201218,19.8,23.011,-999,0,0
20201218,20.3,23.009,-999,-999,-999
20201218,60.2,22.724,-999,0,0
20201218,60.4,22.722,-999,-999,-999
20201218,81.2,22.647,-999,0,0
20201218,81.1,22.648,-999,-999,-999
20201218,100.7,22.55,-999,0,0
20201218,100.9,22.55,-999,-999,-999
20201218,120.1,21.706,-999,0.11,0
20201218,120,21.628,-999,-999,-999
20201218,159.8,19.758,-999,0.94,0.04
20201218,160.6,19.757,-999,-999,-999
20201218,202.5,19.345,-999,1.81,0.07
20201218,202.8,19.346,-999,-999,-999
20201218,251.5,19.01,-999,2.36,0.11
